segment_key,crime_index,accident_index,repair_cost_index,parts_availability_index
882aa8113bfffff,1.0195402092630452,1.3370841743883344,1.009701445942914,1.2486487379603222
882aa81133fffff,1.4491536494736024,0.7789601468904852,1.0892799614180766,0.928022453133483
882aa811e5fffff,1.1449278204271176,0.7980492487713322,1.363278090943,1.0338996136739795
882aa811e7fffff,0.8921082626422207,1.618975969240657,1.0755562776220273,1.2159348900043905
882aa811a9fffff,1.2931373360222502,1.2138548458656315,0.91100751551746,0.8414339156318461
882aa811a1fffff,1.2395117719094102,0.8005726341590528,1.0549724060713739,1.2697857359912783
882aa811a3fffff,1.2473641699076787,1.2439472282152209,1.0673918672863756,1.031323520209956
882aa80349fffff,1.0710594880666937,1.1429034262724573,0.908326296108185,0.7984122409740276
882aa8034bfffff,0.8775108473315637,1.404021666512631,0.9729878517301954,1.0691299924919722
882aa8035dfffff,1.2127521131850487,1.2401591236212786,1.3606789572493942,1.1678554781189585
882aa80355fffff,0.7856715969098291,0.9350391046483915,1.0639855859278888,1.052859404033153
882aa80357fffff,1.253777819715864,1.755305857643613,1.314341338930837,1.0052530223284746
882aa8031dfffff,1.2083094399125685,1.2327134395803694,1.3211784953398784,1.2868104593541663
882aa80311fffff,1.0012100204701537,1.2870617290266018,1.1514738602589427,0.8288887294029932
882aa80313fffff,1.3388186766448844,0.7980562599951483,1.3811971730801933,1.182972901246156
882aa80045fffff,0.8552203808056356,0.9763480473647012,0.9990015262184174,1.0001874440753953
882aa8006bfffff,1.0123671310381772,1.4389155637853603,1.1081226798289432,0.7964695115470335
882aa8000dfffff,1.3383471088776169,0.8304286409318148,0.9531970405164416,0.857903536022127
882aa80001fffff,1.0043802965146589,1.4567015369018668,1.1489612710204262,0.8200828920584835
882aa80007fffff,1.2706062912995617,1.2191201086638057,0.9097449945002054,0.8880819531540248
882aa80039fffff,1.1900142433322496,1.0946696765031019,1.218307780527531,0.9146413509294451
882aa8003bfffff,1.4528007801940814,0.8922929119203115,0.9825064075029865,0.791537323255758
882aa800edfffff,1.493341373592157,1.7491689420753023,1.2382136189578008,0.8964005237393623
882aa800e5fffff,1.278941003720637,1.407310639100348,0.9779631437871404,1.2062966299626754
882aa800e1fffff,1.347075047227736,1.6742772795006324,1.021164924677838,1.2293524875422068
882aa800e7fffff,0.8222920185165382,1.1989835305653818,1.2808905091983556,1.039016988001185
882aa800e3fffff,1.2703122100532547,1.0157514861413932,1.1520049418410998,1.167349473242696
882aa800a9fffff,1.378099504203627,1.1876922311304816,1.296329840372408,1.2888160216714661
882aa80085fffff,1.0209805983941052,1.1640935742369876,1.319572278245254,1.1776243306044936
882aa80087fffff,1.1426000318348328,1.3526883228984703,0.9653468209536855,0.7995012319836381
882aac6c21fffff,1.0835902014086898,0.8337700341474011,1.1581749945526658,1.1080086956414161
882aac6c23fffff,1.4668183998394972,1.5451134824743114,1.1701269723483647,1.0665087149700168
882aac6c35fffff,0.9538222722213725,1.542523179612466,1.0733975756103673,0.9884113412315914
882aac6c37fffff,1.0216676215502127,1.0386341811592346,1.297509299641498,0.7435442943720714
882aac6dd9fffff,0.7007358312886925,0.965224670059157,1.244091065769966,1.2956189534294058
882aac6ddbfffff,1.0361476277545043,1.281225218354005,1.0947688453423379,0.825095669631605
882aac6cadfffff,1.205148884905832,1.3673805544330802,1.2997222238035515,1.1984991829752871
882aac6ca1fffff,1.4479688753493203,1.697581559543953,1.1912480790847524,0.7925534130809988
882aac6ca3fffff,1.4389412678061877,0.7122199889171644,1.0344780152913282,0.8538776045077112
882aac6cb5fffff,0.9618798506592783,0.8566313769008648,0.9188722905463316,0.7767976128927084
882aac6cb1fffff,1.4910888204952153,1.3532991924335156,0.9498440104679782,0.9654258776514597
882aac6cb7fffff,0.850139952187615,1.1634182005268752,1.3272324754917126,0.9914051789914552
882aac6cb3fffff,1.3586016144288253,1.0158444769906363,1.1920133953467649,0.7766001268538039
882aa89965fffff,0.8258075896672357,1.5383665452080684,1.0194793449285378,1.25696282038568
882aa89967fffff,1.0240789222889277,0.9027641982959009,1.3413974164819127,0.7232518539942191
882aa89963fffff,0.758778649445822,1.4978846846883245,0.9771049815554008,1.1060799811643678
882aa89905fffff,1.386431144958414,1.7270244783214683,1.1326170035746321,0.8798712061836571
882aa89907fffff,1.363038456781218,1.104659168550149,1.2459390444185066,1.2131157571320235
882aa89939fffff,0.811831438834173,1.6099744289950482,0.9588084799574608,0.8027079444634968
882aa8993bfffff,1.121685181245666,1.074712193532626,1.1995550881038994,0.9706819907873225
882aa899edfffff,0.906513197533045,1.45267821670723,1.34421761271311,1.0725495422908757
882aa899e1fffff,1.093420560015069,1.3977150088431873,1.342434471877402,0.9583325572359753
882aa899e3fffff,1.142564804759399,0.7244457643901009,1.3984515125767982,1.199997110288399
882aa899a9fffff,0.7850096409590057,1.6373740170429218,1.3639035412341622,1.2849220606370582
882aa899abfffff,1.391500450480906,1.5654290318026738,1.1109933397263294,0.735712131986876
882aa899bdfffff,0.9229570552274495,1.2884000174308317,1.328692186259123,0.9844351145013086
882aa899b5fffff,1.0576986572594986,1.7781049955241797,1.171042572670986,1.016164508987836
882aa899b7fffff,0.745806877372599,1.144494525951014,1.1239198448704997,1.0311127859313232
882aa88b59fffff,0.7021961651265902,1.762300194402764,1.0146917444901464,0.8378101745016039
882aa88b5bfffff,0.8561276172775889,1.6246779595899863,1.1658464064637222,1.1660176631816799
882aa88a2dfffff,0.9733401472946726,1.3132663363536146,1.1009465313441578,1.2890989235851786
882aa88a25fffff,1.442490736811659,1.346415264485239,1.0750130060302054,1.26854994034443
882aa88a21fffff,1.411782630807638,0.7257878614888347,1.1045889275156673,1.043737251407283
882aa88a27fffff,1.0844008133169172,0.8823934438353633,1.136610112626208,0.7510333084152884
882aa88849fffff,1.063807854866065,1.325910306524463,1.2824214911074132,1.2402385679103103
882aa88841fffff,1.2335944350831045,1.0066481391629747,0.9979061678531177,0.8114373614518138
882aa88843fffff,1.3870039219678834,0.7445869216858171,1.3816578046711459,0.9317544937116957
882aa8c121fffff,0.9698380045989592,0.7902120518899636,1.1827456547194841,1.084543209332535
882aa8c12bfffff,1.334923622206925,1.0366167728217413,1.1053961690097305,1.062384753133722
882aa8c107fffff,1.0191898024704351,1.0638219801862163,1.2287626508029916,1.1563913359547042
882aa8c139fffff,1.175243105910166,1.316546597826473,1.285697347276593,1.1580329373516274
882aa8c115fffff,1.2899735862321815,1.0602208799222188,0.9765392457782852,0.7925523003683669
882aa8c117fffff,1.101085763533701,1.4227758328658795,1.1161050258595393,0.730575738684231
882aa8c113fffff,1.2526206169653595,0.728393574696177,1.3487194578071289,0.9260920015569704
882aa8c1c5fffff,1.2578507858870407,1.2210627793501836,1.2282176817130037,0.7886196359092206
882aa8c1c1fffff,0.7045701519423345,0.9990583288598537,0.9959033167166029,1.003560502250189
882aa8c1c3fffff,0.7312524266046515,0.7366372181332025,1.0267779112976598,1.0280258645162705
882aa8c1d5fffff,0.8192306486524396,1.4719396320651197,1.3494796844404402,1.2885974481062212
882aa8c1d1fffff,0.870908107479386,1.4385724928701098,1.30281787098343,1.2649050739951258
882aa8c1d3fffff,0.8625716856756255,1.5454135878293191,1.108962694237099,0.994454911459044
882aa89929fffff,0.7391724654023597,1.568260354219649,1.1257851684906028,0.8029329560733156
882aa8d65bfffff,0.8737691217998238,1.4248625201157483,1.1744655953958691,1.2765118465671113
882aa8d659fffff,1.1807578955202376,1.5476139934870552,1.1060024795806138,0.743932083260288
882aac6ca7fffff,1.4088601291442826,1.3772368323155235,1.1062532237518732,1.0031745944499362
882aac6ca5fffff,0.979603046138265,0.9317834040745953,1.2795987188725821,0.8738402428735599
882aac6dd3fffff,0.9931238391251058,1.4952208858509581,1.3035474987501807,1.1157790852258205
882aac6dd1fffff,1.0333933865158151,1.1377491143145748,1.3359536321853214,1.2051903291979715
882aac6dddfffff,1.2442734264369046,0.9083299331178754,0.9757250512995447,1.079997244633592
882aac6dcbfffff,1.3282191617670493,0.9637459442589429,1.3769869496032818,0.7848984734690441
882aac6dc9fffff,1.4527664658476755,0.9572822051314276,1.3914928390882058,1.0535197507887388
882aac6c27fffff,1.0005600331837692,1.1349724051480514,0.9778348065953213,1.2091530681357199
882aac6d1bfffff,1.2654193635791384,1.520125372378636,1.3924723321810242,1.145264568441819
882aac6d19fffff,0.9733072079793359,0.9299960763319705,1.0753215341199234,0.9018359223583433
882aac6d57fffff,1.3592014389142744,1.1441549449592092,1.0343627657511278,1.2536389417017593
882aac6d55fffff,0.8845191229910706,1.5841495562535086,1.2693133705349366,0.9185206538602962
882aac6d43fffff,1.396810969472973,1.791010601515649,0.9702633089140503,1.2201064267169797
882aac6d45fffff,1.1040842024802977,1.1251849682015602,1.0848307700359676,1.2192118691622034
882aac6893fffff,1.280275225335038,0.7400593774588415,0.9523482309233338,0.982153227577705
882aac6891fffff,1.1279944117981664,1.5914568635293587,1.3192540477975876,1.078473484597698
882aac6895fffff,0.9528970794284957,1.508364848160722,1.0097744492939804,0.9562408439349951
882aac6883fffff,1.0954415193907625,1.6841304494529834,1.266498517446807,1.2137365955882444
882aac6881fffff,0.7403603309264167,1.4527653057471106,1.293577780834515,1.0115278586566299
882aac688dfffff,0.7343940519236909,1.6651606831874641,1.3078924057338723,0.7644279699594277
882aac68e3fffff,1.1239706611221836,1.7382514372349438,0.956303404358052,0.8741119995190348
882aac68e1fffff,1.0817395807222525,0.9237093823522885,1.008459497095482,0.9921789653415211
882aac68edfffff,1.3665098609464894,1.6337827047095053,1.237456298926441,0.8728590334742188
882aac6831fffff,0.7160980943300487,1.3705413978111602,0.9378969973515291,1.2801905462066032
882aac683dfffff,1.145507048558669,1.4565054998793345,1.1318699726514796,0.8938482476554519
882aac682bfffff,1.092509683478786,1.0441816983846313,1.099130195397,0.719995730914615
882aac6821fffff,1.178397710040526,1.0251474489268815,0.9850053717580096,0.8011561833615577
882aac682dfffff,1.2836628993021797,1.0718533486036694,1.2600509863288658,1.0736296922919877
882aac695bfffff,1.1197924870426372,1.6759323050254145,1.0367915426694925,0.896420324543996
882aac6959fffff,1.1504305762850975,0.895696159667078,1.348952001232941,1.206631341566049
882aac6b37fffff,1.0934271036867733,0.8748051072847112,1.1303404373351664,1.284045703517428
882aac6949fffff,1.1921655991284044,0.8482691502739409,1.3184142091471127,0.7868023181322977
882aac6b27fffff,0.8985017720422865,1.09809568419499,0.949249204232744,1.2711905512329547
882aaeb49bfffff,1.142090743289224,1.6316150749880403,0.9537437174361283,1.157264832161352
882aaeb499fffff,1.237909454729023,1.4647525073607293,1.1906208352995662,1.2518959165439982
882aaeb4d7fffff,0.8528902247221902,1.2944952231771385,1.0116932137396668,1.1251028948589843
882aaeb4d5fffff,1.4922936644511486,1.7924370640990666,0.9385741521091538,1.2506660066417563
882aaeb4c3fffff,1.2971675834636456,0.8867379259443886,0.9943505192698905,0.9244417628553662
882aaeb4c1fffff,1.4642650134415036,1.4509376268282854,1.2457935722652782,1.006248763083945
882aaeb413fffff,0.9351570969506033,1.4702859044857948,1.1583638068572677,0.8442213739927721
882aaeb411fffff,1.0547943012758605,1.4355277786276033,0.9150271102258346,1.0397416373088886
882aaeb41dfffff,0.9091508435824119,1.1289719731672074,1.1953181395549262,0.8004762666948498
882aaeb40bfffff,0.7373532922975398,1.7738236540572923,1.3534857725996825,1.0626824278274918
882aaeb409fffff,0.7133414706164567,0.9401768915853699,0.9385434603023243,0.7793511664563374
882aaeb447fffff,0.8973982729277984,0.9713098663719568,0.9555240159280335,1.2979140557612747
882aaeb46bfffff,1.3890100258002203,0.763504349640091,1.3721140975982105,1.010622519127269
882aaeb469fffff,0.8309553284802018,1.6771650655637709,1.0232019554236456,1.199390658121252
882aaeb73bfffff,1.2516980801512527,0.704656566093242,1.2151183601626587,0.7510858974116587
882aaeb739fffff,0.8995055123134328,1.191176688563358,1.2749710857770054,1.022169867095878
882aaeb707fffff,0.7524663493258705,1.7499587150562708,1.0777513673872647,1.0926054428145096
882aaeb705fffff,0.8539892499317993,1.1663791472980196,1.2370829609196665,0.7927830069109579
882aaeb763fffff,1.2423410744563572,0.9438672727458806,1.0235351351853663,1.0579519180348156
882aaeb767fffff,1.1013249638268208,1.5847772332513377,1.2491527792848198,0.7252611162731186
882aaeb765fffff,1.139224832888418,0.859560692290981,0.9873577184468006,0.8230954349307099
882aaeb2b3fffff,1.0625314226708804,1.50089890484556,1.1196068843425706,1.1279352375507992
882aaeb2b1fffff,0.9194783413986729,1.086989409175427,1.29403953064001,1.2277723314527638
882aaeb2bdfffff,1.0906782648371651,1.4765681758149927,1.2868985616242605,1.2787368473940868
882aaeb2abfffff,1.4379569018312288,1.4766615710825068,1.2470646319096503,0.9949032411304626
882aaeb2a9fffff,0.8611959424651854,0.8162733222428247,1.0072000130256715,0.7220362668700631
882aaeb2e7fffff,1.2861872842903899,1.519494337151949,1.0054090608658157,1.1763917857316066
882aaeb2e5fffff,0.900903743400725,1.0120590506192713,1.21266363175803,1.0195597381669377
882aaeb23bfffff,0.8547328383570455,0.9472853453178338,1.0800505714753366,0.7753784160804342
882aaeb239fffff,0.9590763053226303,1.1609584393613364,1.062623778126974,0.9440255331863974
882aaeb207fffff,0.7742233348942745,0.9934900142323282,0.9533259261079958,0.8042309981538484
882aaeb205fffff,1.448299434137777,1.520787630094013,0.9537035870039885,1.102401540518696
882aaeb229fffff,0.9921071984733245,1.65339509360096,1.246631487675793,1.1231311889458504
882aaeb267fffff,0.8406701385150717,1.7608457653230682,0.9989097790665216,0.8127551688170057
882aaeb265fffff,0.7000010881005935,0.8560698815441512,1.0221102356635785,0.9425980195377526
882aac49b1fffff,0.7483420067589428,1.5463956008492443,1.1250918683581275,0.9523737973357111
882aac49bdfffff,0.8717211665625335,1.3053258046691525,0.9856225392016674,1.093812341043273
882aac49abfffff,1.0341229220331953,1.3198776552922014,1.15722320335622,1.2431143988990754
882aac49a1fffff,1.181256184991694,1.7376606681645885,1.0817189544447015,1.2422526790630195
882aae86dbfffff,1.4848244939128357,0.9793241950208704,1.062153182786683,1.2576969600059331
882aae86d9fffff,1.4123817677582486,1.186561184723849,1.1254725544688657,1.0287810021856139
882aae86ddfffff,0.8938032656451491,1.408623377959329,1.1405456241402379,1.2554836246695813
882aae86cbfffff,1.1892361898541235,1.6600783815491293,1.0711638301181425,1.2070389582815784
882aae86c9fffff,1.4372334643903233,1.2306624273903228,0.9825070818080439,0.9213119611417016
882aac4927fffff,0.7812818783310158,1.6253763781823287,1.2523739385623593,0.9668084080066932
882aae8619fffff,1.3832311483092374,0.9533322164581378,1.1543681205697844,0.7372279411193503
882aae8657fffff,1.0168565554012028,1.6601766663028374,1.262553725030676,1.1907890970267778
882aae8655fffff,1.3253499487669202,1.3923341298431082,1.3777333424065832,0.9781584852302376
882aae8643fffff,0.9580777373549616,0.7189153261550638,1.038691698315418,1.1434431465470003
882aae8641fffff,1.200578275856961,1.3630963574918644,1.184095503774211,0.8400476894930502
882aae864dfffff,1.1056126634214865,0.7959116178136566,1.0168689866747225,1.0997791405502035
882aae9591fffff,0.7835369645827792,1.6350222567375943,1.0242164942072374,1.044710000229249
882aae959dfffff,1.3078416765245688,1.3877674292887825,1.382757294504725,1.035457750752386
882aae958bfffff,1.358355396171582,1.2879719585257137,1.2671531771538187,1.2021880080040743
882aae9589fffff,1.0863878812147294,0.9662824270034485,1.3417165994921414,1.0025210059920284
882aae95c7fffff,1.0104082627777922,1.4087597180360063,1.2441398815264173,1.122728438782986
882aae95c5fffff,1.4579933360594428,1.7831305286798849,1.3883570263997704,0.9908777833858714
882aae9513fffff,0.9994477085826715,1.1582223964099374,1.2714679900097678,0.9012780525711395
882aae9519fffff,1.4036950515710487,1.3130364306499436,1.1009101240838588,0.974910094490737
882aae9557fffff,1.034859242039553,1.5004046182876154,1.3845760171434112,0.9630098540352668
882aae9555fffff,0.9988129535302548,1.3341182875010191,1.3756807096541124,0.9447166802689854
882aae9543fffff,0.989142108236418,1.5240328295558183,1.2954030921860924,0.7723941604998987
882aa81849fffff,0.7479979890880819,0.8090331064938124,1.0962051506543657,0.9018361724503875
882aa81a23fffff,0.9218548874459823,1.6621440689374427,1.0008460142330022,0.9170714572227459
882aa81a3dfffff,0.8835841011211337,1.2221297340318178,1.1465662292624414,1.0532260038875663
882aa81a07fffff,0.749875488392877,1.170240423136615,0.9877755413359929,0.8081743579408169
882aa81a01fffff,1.1332549127748095,1.6408567950310973,1.272986220128797,1.2735600198268462
882aa81a0bfffff,1.0537608926655526,0.7608191416357447,1.0717026305293873,0.7132880518496932
882aa81a55fffff,0.7200866714583979,0.7958481759623841,1.0045390039924562,1.017721638456622
882aa81a51fffff,0.8247352856982203,0.954449827033004,1.0320133257742798,0.7101700156950392
882aa81a5bfffff,1.4349659146318265,0.7823167649068825,1.0203573457901423,1.1523343964733574
882aa81165fffff,0.8068840569488005,1.0895744909981442,1.2290796154670958,0.7770502664896576
882aa81161fffff,0.9986625754635021,0.8954784094085647,1.2400192812325737,1.0225647832245426
882aa81147fffff,1.4606212705440709,1.1935646856661335,1.2313442754362915,0.7549745112187106
882aa81143fffff,0.7906847143372611,1.0088254028489057,1.077193592636786,1.1402123931062513
882aa81155fffff,1.0278627920386993,0.7348107994870169,1.1100517963253986,0.9173792328114971
882aa81151fffff,1.3408910663921847,1.1831592905416877,1.0893346273073015,0.8529647039589459
882aa81153fffff,0.7152667689794898,0.8388000421786508,1.0262466439308136,0.9402237054252387
882aa8102dfffff,0.7542592356178628,0.7854589191427999,0.9518243765013962,0.7239673217587567
882aa81029fffff,1.4439427884217964,1.2289719624273754,1.2729784673193707,1.049667062097659
882aa8102bfffff,1.2473852779414465,1.637958281936123,1.2176880462202697,0.9584427956496934
882aa81007fffff,0.9088303430178039,1.1020297737992255,1.3849396422915135,0.9770894523378056
882aa81003fffff,1.0841913693615084,1.679485097894264,0.9841306729304092,1.021158697389241
882aa81015fffff,0.8991583107234998,1.5262295509713533,1.204609499224572,1.2604406233845755
882aa81011fffff,1.413950871806517,1.5083014912319788,0.937789206384485,1.1977054315075595
882aa81013fffff,1.4598463094065512,1.4484666854293886,1.034588860115146,1.1973816637122368
882aa810cdfffff,0.7568215154702445,1.087864959898041,1.1796401106143355,1.1413457653189785
882aa810c1fffff,1.1192673226660346,1.254021953536954,1.2649530687571657,1.2779551747299098
882aa810cbfffff,0.847230566044054,0.9117586171097251,0.9532588917312386,0.9811826970105064
882aa810ddfffff,1.0235057934950142,1.759466630260612,1.0279769943279013,0.9035428970626268
882aa810d9fffff,1.2929556482232933,1.7895937189021782,1.3683647836564476,1.1025314694994766
882aa810dbfffff,1.2706623343291894,1.1960576723036267,1.215458354550714,1.2059235856090837
882aa8172dfffff,0.8518518761235018,1.5736274265457302,1.021551440310891,1.2907353630208591
882aa81729fffff,0.9658220795107102,1.264360431162261,1.103502157396747,0.8736613423916499
882aa8172bfffff,1.0402139931982215,0.7306094967135176,1.157447538676059,1.2354187134353047
882aa81707fffff,1.0090282031846942,1.1238075454835403,0.9827290064544996,0.914512854759229
882aa81703fffff,1.2457134869719306,1.768685741144398,1.1774688825979642,1.2805207409889818
882aa81715fffff,1.3306827446394687,1.6328317631928027,1.3108328965796223,0.8763990688282868
882aa81717fffff,0.9683441821757954,1.6206239562263811,1.1150940701988152,0.8137634669530167
882aa81713fffff,1.0529732334499153,1.1602393206795276,1.052217495725089,1.2731291918738052
882aa81445fffff,0.7538431797605376,1.2955195536282305,1.3972158874568472,0.713421673897881
882aa81195fffff,0.9934457303302231,1.6594559397475184,0.971966799733394,0.855290706724596
882aa8119dfffff,1.4575663146225772,1.7103302715004514,1.2164325536491858,0.8107294011104506
882aa8118bfffff,1.101742420313613,1.5664768300808292,0.910407374250203,0.9314711422385231
882aa81189fffff,1.145752362703478,1.727573950607103,1.020903409178146,1.0322774196220696
882aa811c3fffff,1.1848931887967646,1.1674344903592182,1.0058307623280738,1.0264598464469015
882aa811c1fffff,1.1537432850067362,1.7083096261811137,1.2366237797337798,0.8433738848916176
882aa811cdfffff,1.3435653002364127,1.5725878257903547,1.0232062053487787,0.9039238732080592
882aa8111bfffff,0.9076611516942151,1.0541786834481293,1.3009623830517305,0.9116264012650933
882aa81025fffff,0.9532651353818455,0.8513453443507827,0.9819445604493654,1.1124551904921922
882aa81119fffff,1.409458480137805,0.797252670896753,1.3652749712281342,0.9146071720083009
882aa8115dfffff,1.0999448476194729,0.9630812679820804,1.3958078623975636,0.9818942695065624
882aa8114bfffff,1.467870053843722,1.0264724693659515,1.0658870883287435,1.0327196495974937
882aa81149fffff,0.8111538401303702,1.5293843483066363,0.9175871107044,0.8144505517965243
882aa81327fffff,1.3265268681983728,1.123791460086538,1.2484214407916083,0.7328010978199319
882aa81325fffff,1.0784127934897374,0.7321456415482961,1.3672458239410221,1.1348816405287059
882aa8c4d3fffff,1.0790801028441641,0.7034137273946129,1.1968302031817826,0.9203401757270548
882aa8c4ddfffff,1.404860292322423,0.7874067252878801,1.0493957290562457,1.1049659746110165
882aa819c3fffff,0.8045160528178729,1.4963308729345792,1.1275550983217502,0.7271600238782452
882aa819c7fffff,1.1115577339639546,1.0682586472041657,1.0194452456199885,0.939384239800259
882aa819c5fffff,0.8996610770694908,0.8966949395974761,1.2029455823133017,1.1124603940884663
882aa819ebfffff,0.9742631446691787,1.4571958472998894,1.181262142758845,1.0226905557709132
882aa819e9fffff,1.3538583582699864,0.8988644655682686,1.1602072010696334,0.832286307120427
882aa819edfffff,1.01852865235723,1.3847141059847838,0.9066312864850079,1.1446025739328378
882aa81933fffff,1.3275299503263192,1.2523763774780354,1.2650795266169597,1.144552331981108
882aa81931fffff,0.710791454306473,1.4548177729908955,0.9133972294473603,1.1832473107193273
882aa81935fffff,1.4994704436898258,0.9584693443122938,1.2892249414658978,1.2316050690814384
882aa856c9fffff,1.4642131145008466,1.1265564762146978,1.3182603490792197,1.092184721173408
882aa81927fffff,1.2428005702856124,0.9828661672231566,1.0518550873330383,0.7902884974070339
882aa856cdfffff,0.8574518519012633,1.2374569880156838,1.1501797381585481,0.7678372567787743
882aa8561bfffff,1.2254644985564838,1.576917592677336,1.196896069926361,0.7821721736922379
882aa85611fffff,0.852180509601525,1.0836679697216938,1.245019438187136,0.8415069579588328
882aa8561dfffff,0.9987310392487023,1.6941904659614258,0.9640246600602597,0.937220433389228
882aa85615fffff,0.7279820183402275,1.103564651106049,1.31141835759507,0.758426512518833
882aa85603fffff,0.7561848070635522,1.0458552049746213,1.2329752531099605,1.1499323793837068
882aa85607fffff,0.8261894670592561,0.7354162686097409,1.1195106495791816,1.0986283282610867
882aa8562bfffff,0.8454841976112035,1.067186256178704,1.371627334480972,1.0411808529092161
882aa85629fffff,1.370758949732585,1.0058156124330937,1.1270291293519457,0.7337237558286928
882aa8c325fffff,0.8952415529335588,1.3970077800454168,1.0896510730059823,1.273367215305453
