trip_id,user_id,claim,severity
driver_0004_1754912940,driver_0004,0,0.0
driver_0004_1754946180,driver_0004,0,0.0
driver_0004_1754950800,driver_0004,0,0.0
driver_0004_1754953440,driver_0004,1,3.2399778607222487
driver_0004_1754954700,driver_0004,1,1.792635606405408
driver_0004_1755000720,driver_0004,1,0.5434790969897596
driver_0004_1755001200,driver_0004,0,0.0
driver_0004_1755002520,driver_0004,0,0.0
driver_0004_1755017040,driver_0004,1,0.17270797470843713
driver_0004_1755037020,driver_0004,1,1.3712542643902512
driver_0004_1755043020,driver_0004,0,0.0
driver_0004_1755103500,driver_0004,0,0.0
driver_0004_1755120180,driver_0004,1,0.7052375917403878
driver_0004_1755207480,driver_0004,0,0.0
driver_0004_1755208380,driver_0004,0,0.0
driver_0004_1755209640,driver_0004,0,0.0
driver_0004_1755214320,driver_0004,0,0.0
driver_0005_1752700680,driver_0005,1,0.9802104573168202
driver_0005_1752791160,driver_0005,1,1.7758056115371674
driver_0005_1752792240,driver_0005,1,0.6869212424958514
driver_0005_1752882000,driver_0005,0,0.0
driver_0005_1753053480,driver_0005,1,1.4698842644859946
driver_0005_1753100280,driver_0005,0,0.0
driver_0005_1753183200,driver_0005,1,1.2239827695275276
driver_0005_1753201680,driver_0005,0,0.0
driver_0005_1753357860,driver_0005,0,0.0
driver_0005_1753374360,driver_0005,0,0.0
driver_0005_1753398660,driver_0005,0,0.0
driver_0005_1753478580,driver_0005,0,0.0
driver_0005_1753484820,driver_0005,0,0.0
driver_0005_1753487160,driver_0005,1,4.13002153866008
driver_0005_1753545960,driver_0005,0,0.0
driver_0005_1753618920,driver_0005,0,0.0
driver_0005_1753656060,driver_0005,0,0.0
driver_0005_1753721220,driver_0005,0,0.0
driver_0005_1753739880,driver_0005,0,0.0
driver_0005_1753741860,driver_0005,0,0.0
driver_0005_1753741980,driver_0005,1,0.2943065486729844
driver_0005_1753744080,driver_0005,0,0.0
driver_0005_1753792260,driver_0005,1,1.699549842356924
driver_0005_1753824720,driver_0005,1,0.48690977215288656
driver_0005_1753919220,driver_0005,0,0.0
driver_0005_1753980960,driver_0005,0,0.0
driver_0005_1753997940,driver_0005,0,0.0
driver_0005_1754003700,driver_0005,0,0.0
driver_0005_1754049900,driver_0005,0,0.0
driver_0005_1754050200,driver_0005,0,0.0
driver_0005_1754066160,driver_0005,0,0.0
driver_0005_1754084400,driver_0005,1,0.4166364150157062
driver_0005_1754089200,driver_0005,0,0.0
driver_0005_1754239020,driver_0005,0,0.0
driver_0005_1754305740,driver_0005,0,0.0
driver_0005_1754308800,driver_0005,0,0.0
driver_0005_1754310300,driver_0005,0,0.0
driver_0005_1754312160,driver_0005,1,0.1
driver_0005_1754432880,driver_0005,1,0.28494592553580134
driver_0005_1754478600,driver_0005,0,0.0
driver_0005_1754479800,driver_0005,0,0.0
driver_0005_1754484300,driver_0005,0,0.0
driver_0005_1754585700,driver_0005,1,2.5733505034144635
driver_0005_1754610960,driver_0005,1,1.875493621165536
driver_0005_1754656380,driver_0005,0,0.0
driver_0005_1754669040,driver_0005,1,1.4631367463090637
driver_0005_1754686800,driver_0005,0,0.0
driver_0005_1754687520,driver_0005,0,0.0
driver_0005_1754691420,driver_0005,0,0.0
driver_0005_1754737560,driver_0005,1,0.7917488357584389
driver_0005_1754773740,driver_0005,0,0.0
driver_0005_1754914680,driver_0005,1,2.5591251145331295
driver_0005_1754931420,driver_0005,1,1.6354469432559937
driver_0005_1754947140,driver_0005,0,0.0
driver_0005_1755038340,driver_0005,0,0.0
driver_0005_1755103320,driver_0005,0,0.0
driver_0005_1755119340,driver_0005,0,0.0
driver_0005_1755169200,driver_0005,0,0.0
driver_0006_1752706860,driver_0006,0,0.0
driver_0006_1752755400,driver_0006,0,0.0
driver_0006_1752755520,driver_0006,1,0.9643066596993947
driver_0006_1752794580,driver_0006,1,0.9472247151754606
driver_0006_1752794760,driver_0006,0,0.0
driver_0006_1752842880,driver_0006,1,2.9746747270483573
driver_0006_1752925620,driver_0006,0,0.0
driver_0006_1752941820,driver_0006,0,0.0
driver_0006_1752969000,driver_0006,1,1.744257261382752
driver_0006_1753010160,driver_0006,0,0.0
driver_0006_1753014780,driver_0006,0,0.0
driver_0006_1753047420,driver_0006,0,0.0
driver_0006_1753141860,driver_0006,0,0.0
driver_0006_1753272780,driver_0006,1,1.905576840388988
driver_0006_1753288500,driver_0006,0,0.0
driver_0006_1753314240,driver_0006,1,2.8339130809873327
driver_0006_1753314420,driver_0006,1,2.957488210487148
driver_0006_1753358520,driver_0006,1,1.9020866549261737
driver_0006_1753399560,driver_0006,0,0.0
driver_0006_1753441200,driver_0006,1,1.533190529557417
driver_0006_1753444560,driver_0006,0,0.0
driver_0006_1753459620,driver_0006,1,0.7865903830665284
driver_0006_1753460940,driver_0006,0,0.0
driver_0006_1753462260,driver_0006,1,0.5645874280930898
driver_0006_1753529640,driver_0006,0,0.0
driver_0006_1753572720,driver_0006,0,0.0
driver_0006_1753573680,driver_0006,0,0.0
driver_0006_1753615680,driver_0006,0,0.0
driver_0006_1753739220,driver_0006,0,0.0
driver_0006_1753913760,driver_0006,1,0.7934901133980017
driver_0006_1753964640,driver_0006,0,0.0
driver_0006_1753979520,driver_0006,0,0.0
driver_0006_1754050260,driver_0006,0,0.0
driver_0006_1754086680,driver_0006,1,1.1279166047268387
driver_0006_1754086860,driver_0006,1,4.569769133617244
driver_0006_1754225040,driver_0006,0,0.0
driver_0006_1754341980,driver_0006,0,0.0
driver_0006_1754396280,driver_0006,0,0.0
driver_0006_1754437560,driver_0006,1,4.0060748442215175
driver_0006_1754481960,driver_0006,0,0.0
driver_0006_1754519340,driver_0006,0,0.0
driver_0006_1754570280,driver_0006,0,0.0
driver_0006_1754606760,driver_0006,0,0.0
driver_0006_1754652600,driver_0006,0,0.0
driver_0006_1754687280,driver_0006,0,0.0
driver_0006_1754690460,driver_0006,0,0.0
driver_0006_1754739720,driver_0006,0,0.0
driver_0006_1754910780,driver_0006,0,0.0
driver_0006_1754951520,driver_0006,0,0.0
driver_0006_1754997360,driver_0006,0,0.0
driver_0006_1755002700,driver_0006,1,1.8309196585686993
driver_0006_1755016020,driver_0006,0,0.0
driver_0006_1755035820,driver_0006,0,0.0
driver_0006_1755083520,driver_0006,0,0.0
driver_0006_1755122160,driver_0006,1,0.9177349465666034
driver_0006_1755124980,driver_0006,0,0.0
driver_0006_1755175500,driver_0006,0,0.0
driver_0006_1755208440,driver_0006,0,0.0
driver_0007_1752668940,driver_0007,0,0.0
driver_0007_1752703680,driver_0007,0,0.0
driver_0007_1752706800,driver_0007,0,0.0
driver_0007_1752750480,driver_0007,0,0.0
driver_0007_1752752400,driver_0007,0,0.0
driver_0007_1752753720,driver_0007,1,2.72525732329626
driver_0007_1752753960,driver_0007,1,0.40957397895348857
driver_0007_1752768360,driver_0007,0,0.0
driver_0007_1752769320,driver_0007,0,0.0
driver_0007_1752789600,driver_0007,0,0.0
driver_0007_1752793560,driver_0007,1,0.5778102114709045
driver_0007_1752874620,driver_0007,1,0.7110298270371791
driver_0007_1752877080,driver_0007,0,0.0
driver_0007_1752878520,driver_0007,0,0.0
driver_0007_1753115580,driver_0007,0,0.0
driver_0007_1753136280,driver_0007,0,0.0
driver_0007_1753136820,driver_0007,1,0.30760082616754114
driver_0007_1753141320,driver_0007,1,0.3218984160534805
driver_0007_1753182480,driver_0007,1,0.151473912584169
driver_0007_1753187100,driver_0007,0,0.0
driver_0007_1753201320,driver_0007,0,0.0
driver_0007_1753201680,driver_0007,0,0.0
driver_0007_1753220460,driver_0007,1,1.4678831014518292
driver_0007_1753221300,driver_0007,0,0.0
driver_0007_1753223160,driver_0007,0,0.0
driver_0007_1753223400,driver_0007,1,0.8163044342482898
driver_0007_1753274880,driver_0007,1,0.8092049362422709
driver_0007_1753288740,driver_0007,0,0.0
driver_0007_1753305420,driver_0007,0,0.0
driver_0007_1753312560,driver_0007,1,1.403697845874202
driver_0007_1753314900,driver_0007,0,0.0
driver_0007_1753358760,driver_0007,0,0.0
driver_0007_1753374600,driver_0007,0,0.0
driver_0007_1753393140,driver_0007,0,0.0
driver_0007_1753394040,driver_0007,0,0.0
driver_0007_1753394820,driver_0007,0,0.0
driver_0007_1753398120,driver_0007,0,0.0
driver_0007_1753441200,driver_0007,1,0.5499207209290867
driver_0007_1753441620,driver_0007,1,0.25205215756906707
driver_0007_1753481760,driver_0007,0,0.0
driver_0007_1753482180,driver_0007,1,0.4853513678197761
driver_0007_1753483500,driver_0007,0,0.0
driver_0007_1753487700,driver_0007,1,1.345686918521628
driver_0007_1753547700,driver_0007,1,3.589886983175047
driver_0007_1753658220,driver_0007,0,0.0
driver_0007_1753718940,driver_0007,0,0.0
driver_0007_1753737840,driver_0007,0,0.0
driver_0007_1753807380,driver_0007,1,2.6444161764865743
driver_0007_1753829700,driver_0007,1,0.6702796072678998
driver_0007_1753879860,driver_0007,1,3.4601904813881843
driver_0007_1753961880,driver_0007,1,1.078615835894481
driver_0007_1753963500,driver_0007,0,0.0
driver_0007_1753998840,driver_0007,1,0.3688839307892946
driver_0007_1754000820,driver_0007,0,0.0
driver_0007_1754047080,driver_0007,0,0.0
driver_0007_1754048700,driver_0007,0,0.0
driver_0007_1754065500,driver_0007,1,3.780853272570201
driver_0007_1754083260,driver_0007,0,0.0
driver_0007_1754133660,driver_0007,0,0.0
driver_0007_1754137380,driver_0007,0,0.0
driver_0007_1754175540,driver_0007,1,1.42385899397349
driver_0007_1754236800,driver_0007,0,0.0
driver_0007_1754343660,driver_0007,1,0.38037753828304466
driver_0007_1754344560,driver_0007,0,0.0
driver_0007_1754350320,driver_0007,0,0.0
driver_0007_1754396940,driver_0007,0,0.0
driver_0007_1754412060,driver_0007,0,0.0
driver_0007_1754430480,driver_0007,1,2.4997599797659436
driver_0007_1754480460,driver_0007,1,3.2888911100703146
driver_0007_1754481000,driver_0007,1,0.38103453758019323
driver_0007_1754483760,driver_0007,0,0.0
driver_0007_1754522580,driver_0007,0,0.0
driver_0007_1754610240,driver_0007,1,3.6575075238322783
driver_0007_1754657820,driver_0007,0,0.0
driver_0007_1754689620,driver_0007,0,0.0
driver_0007_1754950320,driver_0007,0,0.0
driver_0007_1755002340,driver_0007,0,0.0
driver_0007_1755017460,driver_0007,0,0.0
driver_0007_1755033300,driver_0007,1,1.7998985442260678
driver_0007_1755042300,driver_0007,0,0.0
driver_0007_1755088200,driver_0007,1,1.3218856772080487
driver_0007_1755170400,driver_0007,0,0.0
driver_0007_1755174720,driver_0007,1,2.1304287820313803
driver_0007_1755175140,driver_0007,0,0.0
driver_0007_1755205980,driver_0007,1,2.0292847038771833
driver_0007_1755207240,driver_0007,1,5.389918489576099
driver_0007_1755212160,driver_0007,1,1.4398801244056778
driver_0008_1752703200,driver_0008,0,0.0
driver_0008_1752703680,driver_0008,0,0.0
driver_0008_1752720240,driver_0008,0,0.0
driver_0008_1752750240,driver_0008,1,1.4614569390580159
driver_0008_1752791880,driver_0008,0,0.0
driver_0008_1752801660,driver_0008,0,0.0
driver_0008_1752838320,driver_0008,1,3.090052527713917
driver_0008_1752872700,driver_0008,0,0.0
driver_0008_1752892860,driver_0008,0,0.0
driver_0008_1752962340,driver_0008,0,0.0
driver_0008_1753049580,driver_0008,1,0.9546386103857855
driver_0008_1753051920,driver_0008,0,0.0
driver_0008_1753052700,driver_0008,1,0.5894528996120764
driver_0008_1753054440,driver_0008,1,1.9903349985102563
driver_0008_1753054860,driver_0008,0,0.0
driver_0008_1753101660,driver_0008,0,0.0
driver_0008_1753135740,driver_0008,1,1.5651245955968502
driver_0008_1753137780,driver_0008,0,0.0
driver_0008_1753226760,driver_0008,0,0.0
driver_0008_1753238400,driver_0008,1,5.919633369994401
driver_0008_1753239360,driver_0008,1,3.6321466438792065
driver_0008_1753273920,driver_0008,0,0.0
driver_0008_1753320960,driver_0008,0,0.0
driver_0008_1753396980,driver_0008,1,2.262328734226917
driver_0008_1753481880,driver_0008,1,1.3722249057931368
driver_0008_1753484580,driver_0008,0,0.0
driver_0008_1753532400,driver_0008,1,1.1687975458305266
driver_0008_1753654680,driver_0008,0,0.0
driver_0008_1753737960,driver_0008,1,2.0229844305523126
driver_0008_1753738200,driver_0008,1,2.3682605141807644
driver_0008_1753749840,driver_0008,0,0.0
driver_0008_1753751520,driver_0008,0,0.0
driver_0008_1753826760,driver_0008,1,0.2136095732734338
driver_0008_1753828140,driver_0008,1,1.788296843279485
driver_0008_1753909800,driver_0008,0,0.0
driver_0008_1753911900,driver_0008,0,0.0
driver_0008_1753963020,driver_0008,1,1.2522243074106412
driver_0008_1753963140,driver_0008,0,0.0
driver_0008_1754005920,driver_0008,0,0.0
driver_0008_1754014320,driver_0008,0,0.0
driver_0008_1754052900,driver_0008,0,0.0
driver_0008_1754098740,driver_0008,1,2.9499040415737996
driver_0008_1754135580,driver_0008,1,1.9151917155744187
driver_0008_1754169000,driver_0008,0,0.0
driver_0008_1754222520,driver_0008,1,0.6651185144195115
driver_0008_1754259120,driver_0008,0,0.0
driver_0008_1754270160,driver_0008,0,0.0
driver_0008_1754308320,driver_0008,1,9.19099415173741
driver_0008_1754350200,driver_0008,0,0.0
driver_0008_1754351820,driver_0008,1,0.4608449327542844
driver_0008_1754352960,driver_0008,0,0.0
driver_0008_1754354400,driver_0008,0,0.0
driver_0008_1754355420,driver_0008,1,0.45412772689513065
driver_0008_1754430840,driver_0008,1,0.6322355918305473
driver_0008_1754481600,driver_0008,0,0.0
driver_0008_1754482320,driver_0008,0,0.0
driver_0008_1754651520,driver_0008,1,0.24306888384430644
driver_0008_1754652600,driver_0008,0,0.0
driver_0008_1754692260,driver_0008,1,0.4278105648377823
driver_0008_1754693580,driver_0008,1,2.4363121955844105
driver_0008_1754703060,driver_0008,0,0.0
driver_0008_1754707980,driver_0008,1,6.519919157585644
driver_0008_1754787300,driver_0008,0,0.0
driver_0008_1754789100,driver_0008,0,0.0
driver_0008_1754790120,driver_0008,0,0.0
driver_0008_1754870760,driver_0008,0,0.0
driver_0008_1754879760,driver_0008,0,0.0
driver_0008_1754911260,driver_0008,0,0.0
driver_0008_1754955180,driver_0008,1,4.198594313203029
driver_0008_1754957880,driver_0008,0,0.0
driver_0008_1754958660,driver_0008,1,2.280509406189021
driver_0008_1754963640,driver_0008,0,0.0
driver_0008_1755044040,driver_0008,0,0.0
driver_0008_1755125280,driver_0008,1,1.8356856171731493
driver_0008_1755214440,driver_0008,0,0.0
driver_0008_1755214740,driver_0008,1,1.8672839045279075
driver_0008_1755218880,driver_0008,0,0.0
driver_0009_1752670740,driver_0009,0,0.0
driver_0009_1752703320,driver_0009,0,0.0
driver_0009_1752789900,driver_0009,1,1.1660549669264446
driver_0009_1752793080,driver_0009,0,0.0
driver_0009_1752807540,driver_0009,0,0.0
driver_0009_1752838380,driver_0009,0,0.0
driver_0009_1752965880,driver_0009,0,0.0
driver_0009_1753137420,driver_0009,1,0.8991980650330372
driver_0009_1753140480,driver_0009,0,0.0
driver_0009_1753141140,driver_0009,0,0.0
driver_0009_1753143600,driver_0009,0,0.0
driver_0009_1753227720,driver_0009,0,0.0
driver_0009_1753230660,driver_0009,1,4.1972528808750305
driver_0009_1753231020,driver_0009,1,2.040137674826118
driver_0009_1753308720,driver_0009,1,0.1955161150946271
driver_0009_1753392180,driver_0009,0,0.0
driver_0009_1753392900,driver_0009,1,0.7663699656691864
driver_0009_1753488660,driver_0009,0,0.0
driver_0009_1753650720,driver_0009,0,0.0
driver_0009_1753662420,driver_0009,0,0.0
driver_0009_1753704840,driver_0009,0,0.0
driver_0009_1753705860,driver_0009,0,0.0
driver_0009_1753737720,driver_0009,1,0.9628100247528658
driver_0009_1753743840,driver_0009,0,0.0
driver_0009_1753787820,driver_0009,0,0.0
driver_0009_1753791840,driver_0009,1,1.1932795480015808
driver_0009_1753830960,driver_0009,1,0.11430993662307352
driver_0009_1753831620,driver_0009,1,0.7757624669961642
driver_0009_1753922340,driver_0009,0,0.0
driver_0009_1753925640,driver_0009,0,0.0
driver_0009_1753930560,driver_0009,0,0.0
driver_0009_1753963980,driver_0009,1,2.5788093697455756
driver_0009_1754086020,driver_0009,0,0.0
driver_0009_1754087520,driver_0009,1,1.8507243758198386
driver_0009_1754173680,driver_0009,0,0.0
driver_0009_1754266020,driver_0009,0,0.0
driver_0009_1754394000,driver_0009,1,0.5743148800596751
driver_0009_1754431140,driver_0009,0,0.0
driver_0009_1754439600,driver_0009,0,0.0
driver_0009_1754446320,driver_0009,0,0.0
driver_0009_1754482200,driver_0009,0,0.0
driver_0009_1754517900,driver_0009,1,1.119829141766532
driver_0009_1754527080,driver_0009,1,1.9656311914434539
driver_0009_1754529240,driver_0009,0,0.0
driver_0009_1754613900,driver_0009,0,0.0
driver_0009_1754617920,driver_0009,1,0.2743143656525939
driver_0009_1754690760,driver_0009,0,0.0
driver_0009_1754699640,driver_0009,0,0.0
driver_0009_1754874060,driver_0009,0,0.0
driver_0009_1754950020,driver_0009,0,0.0
driver_0009_1754950680,driver_0009,0,0.0
driver_0009_1755037200,driver_0009,0,0.0
driver_0009_1755052620,driver_0009,0,0.0
driver_0009_1755121320,driver_0009,0,0.0
driver_0009_1755132060,driver_0009,0,0.0
driver_0009_1755220980,driver_0009,1,0.5154744778531247
